recommendation,review,timestamp_created,author
False,"Non je recommandes pas ce jeu même si je le relance à chaque fois, le mmr est éclaté au sol, sans parler des cheaters, 1 game sur deux tu tombes avec des gens full toxic, ou qui n’ont rien à faire la, tu as beau report les comportements, rien ne se passe, Valve s’en met juste pleins les poches avec leurs systèmes des caisses pire que des casinos français ( qui eux contrairement aux autres sont obligés de redistribuer 94% de ce qui est injecté dans les machines en gains ) 
Je penses que Valve brasse des millions, et toi tu ouvres des caisses en plus de cela, pour choper que des skins bleu, à 0.08 centimes pour une ouverture qui te coûte 2,35 plus le prix de la caisse. Valve ne voient que l’argent l’argent l’argent, et n’en a rien à foutre de sa communauté, je ne parlerai aussi des serveurs catastrophiques, tu mets un limite de ping à 20 pour tomber contre des 120 de ping, sérieux valve, ça sert à quoi de mettre une limite de ping si c’est pour tomber avec des alliés ou contres des ennemis qui ont 100 de ping? Et vu que les serveurs équilibres les gens qui ont du ping contre ceux qui n’en n’ont pas, tu prends des balles alors que tu fais un « straph » alors que tu es déjà derrière ton mur à couvert ! Valorant est 10000 fois mieux que votre jeux, déjà tu sélectionnes les serveurs en fonction de ton pays, ou pays proche, même si cela arrive de tombé contres des gens à 100 de ping, c’est rarissime contrairement à cs, pareil très peu de cheaters sur Valorant, en même temps même si il brasses des millions également, ils ont investi dans un anti cheat qui sert à quelque chose, tout comme les reports de comportements etc. ( pas comme sur cs 2 encore une fois ) Fuyez ce jeu vraiment vous allez vous faire du mal.",1745017454,76561199075699576
True,I like now I can't touch the grass,1745017438,76561199262336415
False,cheater vs cheater... dead game,1745017367,76561199809018267
False,"ничего не  регает, 3 выстрела с дробовика в голову? пошел на***",1745017357,76561199487452447
True,GOOD,1745017313,76561199661168095
False,valve bu hilelere çözüm bulamayan aciz bir şirket,1745017220,76561198409884947
False,хуйня не регает,1745017201,76561199801486475
False,"ересь,а не игра
",1745017174,76561199749821635
True,kerhane tatlısı,1745017110,76561198312523259
True,Nul,1745017095,76561199018458923
True,amazing skill lvl,1745017064,76561199619736782
False,"If you think someone is cheating, they probably are",1745017045,76561198948554111
True,"funny to argue with sub-iq humans
",1745017036,76561198797763364
True,вапваивакву,1745017027,76561199777838400
True,пойдет,1745017017,76561199764655393
True,https://steamcommunity.com/profiles/76561198113666193/inventory/#730_2_30625055369,1745016963,76561198814117380
True,Play it,1745016945,76561199452295321
True,segz,1745016913,76561199556965201
True,russian girl,1745016877,76561199218138144
True,как убрать китайцев из игры блять,1745016870,76561199655641057
True,nejvíc nejlepší games,1745016791,76561199818234898
True,masterclass,1745016751,76561198159697551
True,Joguem,1745016729,76561198335585589
True,Je recommande top le jeu,1745016672,76561199684266272
True,хуй,1745016658,76561199232021844
True,"<3
",1745016613,76561199107337098
True,zajebista gra,1745016589,76561199379767255
True,"Потратил 1000₴ на кейси во время др
Нечего не випало 
Позже куплю и открою последний кейс за 10₴ надеюсь хоть што то да и випадет",1745016512,76561199375407211
False,nudzi sie po 10 godzinach,1745016463,76561198278836105
True,Нравится,1745016451,76561199844845511
False,guys go do something actually important like homework please,1745016435,76561199183968959
False,shit 0/10 CS-GO better,1745016362,76561199806739383
True,好玩爱玩,1745016348,76561199832083031
True,so many hackers but still good fun,1745016249,76561198004994617
True,"y4s

",1745016219,76561199248226786
True,Заебись игра,1745016184,76561199218910278
True,fk,1745016104,76561199532609778
True,nu mai vreau sa ma  joc acest joc,1745016020,76561199830174161
False,"jebane gowno nic valve nie robi z ta gra kurwa jebac ich na pizde
",1745015989,76561198411171286
True,Best game,1745015956,76561198810308125
False,"Эта игра убьёт в вас веру в человечество и в своё светлое будущее.
 Здесь всё решает рандом — вам 100% подселят смурфа, читера или просто отбитую обезьяну с клавиатурой.
После 400 часов в этой помойке я ушёл в запой",1745015953,76561198871607882
True,super,1745015826,76561199446343524
False,"Ниче не регает говно 2
",1745015818,76561199259010349
True,"Игра хорошая, играю с большим удовольствием. При каждом поражении я не злюсь, а переполняясь душевной болью, иду делиться физической своей женой и ребёнком которые ещё не отошли от прошлого раза.",1745015762,76561198379484537
True,  我是傻逼,1745015702,76561199392607627
True,"Plz Valve add Haj Ghassem (Cutlet)'s Agent to the game, He is more popular than batman and superman.",1745015647,76561198077127313
True,"если вы попадётесь с поляками/казахами - это автослив , эти человекоподобные мутанты нихуя не умеют,кроме как дохуя пиздеть в свой шипящий микрофон. как только вы с ними попадаетесь - выходите из катки,потому что лучше подождать 30 минут,чем эти же 30 минут сидеть и слушать как эта нечесть сидит и пиздит тебе под руку произнося странные звуки,похожие на звуки из преисподней.",1745015623,76561199814204104
True,...,1745015586,76561199842021942
False,UN CACAT DE JOC,1745015584,76561198216099167
True,крутая игра,1745015517,76561199516246610
True,"В целом игра хорошая, но надо улучшить рег урона и снизить количество читеров на малом уровне прайма",1745015474,76561198168137683
True,.,1745015451,76561198830002719
False,worst game ever,1745015412,76561198856531133
True,8/10 good game but a lot of cheaters,1745015397,76561199730819810
False,"Game is trash, filled with cheaters no matter the rank.",1745015383,76561199482586667
True,"So ein geiles Spiel,kurz vorm sterben",1745015340,76561198409230132
True,asd,1745015261,76561198747516534
True,amo,1745015252,76561199512724603
True,"good game full of rusians
",1745015225,76561199744385552
True,iyi,1745015195,76561199557688461
True,oynamayın.,1745015134,76561199842960614
True,good,1745015072,76561199239441360
True,çokiyi,1745015054,76561199241801854
True,i disliked everything,1745014953,76561199831561988
True,POLECAM GRAĆ ALE JAK MASZ DROBRY KOMPUTER A JAK MASZ STARY KOMPUTER TO  BEŃDZIE WAM LAGOWAĆ POLECAM,1745014943,76561199529691963
True,very good,1745014866,76561199527810209
True,Bockt,1745014856,76561199120932416
True,"Si querés bardear a chilenos, brazucas, peruanos, bolivianos, uruguayos, paraguayos, ingleses, ecuatorianos, venezolanos, colombianos, porteños, de interior, del norte, del sur, de provincia, de cordoba, homosexuales, bisexuales, heterosexuales, hombres, mujeres, femboys y a la puta de la madre del morado este juego es para vos",1745014760,76561199182588218
True,cосачка,1745014748,76561198015191859
True,HJBAFJH,1745014650,76561199515216157
False,ЕБАННАЯ ХУНЯ ВООБЩЕ НЕ СОВЕТУЮ,1745014570,76561199468743722
True,GOAT,1745014535,76561198082358591
False,Nur cheater,1745014487,76561198044539204
True,Лайк,1745014457,76561199749702851
True,мг,1745014437,76561198887558508
True,bruh cs2 is not like csgo,1745014359,76561199818057266
True,👍,1745014332,76561199764181068
True,pzdr,1745014307,76561199846368771
False,Хуйня ебаная,1745014276,76561199842153869
True,jestem zaskoczony jak ludzie potrafią biegac skakac patrzec sie w podloge i strzelac glowy w locie i przez sciane gdy przed osobą nie ma sciany zycze hujowej nocy,1745014263,76561199572678832
True,хуйня,1745014258,76561199836476083
False,중국인을 모두 말려죽어야한다. 더스트에서 매크로 계정으로 가득 채운다음 남은 사람들을 강퇴투표하며 작업장으로 쓴다. 핵쟁이 닉네임은 그냥 랜덤코드닉으로 쓰는데 안봐도 중국인이다. 걸러라,1745014222,76561198981486989
True,yfhtgvcj,1745014173,76561199532487391
True,mid,1745014128,76561199048120727
False,MENTALER ZUSAMMENBRUCH,1745014108,76561199126676844
True,Nice game,1745014108,76561199067283193
True,FeelGoodMan,1745014105,76561198995184643
False,"İNSAN SAĞLIĞIYLA OYNUYORSUNUZ PARAMI GERİ İSTİYORUM.
",1745014084,76561199561152532
True,"Dose de estresse diário, recomendo 👍",1745014046,76561198994375642
True,yeaaaaa good,1745014040,76561199331705913
True,Говно ебаное не регает,1745014008,76561198811691455
False,jebany vac nie dziala,1745013961,76561199829225338
True,"see a real play exited , play the game ,get fu#ed by cheaters , back to scrolling ....... and repeat that",1745013958,76561199802718727
True,"incrivel
",1745013951,76561199529790920
True,BOOOMMMMMMBAAAAAA,1745013896,76561199847589809
True,Heeeeeyyeeeeuuuss,1745013894,76561199685265554
True,Bombo,1745013851,76561199696709300
False,очень интересно играть с Х........МИ которые играют с читами)) репорты существуют что бы была спокойна душа что им дадут бан))) но это просто видимость не более))) играа параша тупорылая)),1745013850,76561199509092073
True,"casual full hackers, comp full hackers. not paying cash for premier",1745013829,76561199528224430
True,норм,1745013822,76561199769976821
True,p0zdro,1745013797,76561199470873187
True,"Lose your time, money and brain. Highly recommend.",1745013781,76561198868348114
False,"как крипто ферма норм, как игра говнище
",1745013767,76561198390514962
True,xxxx,1745013734,76561199818680024
True,Крутая игра советую всем,1745013727,76561199765391471
True,"like
",1745013704,76561199082641072
False,"you have a nice aim or lose against wallhackers every round RIP COUNTER STRIKE.
valve anticheat worker requirements are just have to be blind and you get the employee of the month.",1745013613,76561199556613541
True,"алексей
",1745013526,76561199260163977
True,KLAS,1745013520,76561199050891629
False,"i got banned bc my lil bro played with cheats on my acc on my pc bc i moved away and my pc could not fit so i got vac banned gg's

",1745013495,76561199474563882
True,"bla bla bla ble ble ble blu blu blu, ah blublublublublublu blu! blu! blu!",1745013470,76561199375517403
True,jakiś rusek zaczął krzyczeć coś o hitlerze ale ni huja nic nie zrozumiałem,1745013464,76561199023668196
True,"игра хорошая, только 3 моника разъебал после выхода второй части из-за качества регистрации попадания а так норм",1745013463,76561198854999416
True,é só nao morrer,1745013430,76561199104030475
True,Pj Zaregai 2,1745013363,76561199801227828
True,"Крутая игра! Жалко, что однажды поиграл фейсит в компьютерном клубе, а потом бан прилетел по железу(((",1745013350,76561199014653650
False,Porque não,1745013326,76561198195600965
False,"вы с43а античит когда сделаете 
или патруль з0ебали
",1745013320,76561199847283982
True,ziemlich gut,1745013298,76561199247751934
False,"垃圾游戏，全是挂。狗都不玩













但我很贱，我就要玩，当狗无所谓",1745013280,76561199001320997
True,SSSSS,1745013251,76561198075539537
True,jogo bom,1745013244,76561199043554770
True,норм но иногда не регает,1745013242,76561199803352897
False,"ONLY CHEATERS, VAC DOESNT WORK",1745013140,76561197976293157
True,gay oyunu değil,1745013107,76561198374059324
True,"жопа боль
",1745013081,76561199219999240
True,ZBS,1745013072,76561199026205095
False,Miese Geld schulden können auftauchen dazu kommen nur cheater und hitbox schlechter als wenn ein inder ne currywurst machen würde,1745013042,76561199405608291
True,"top
",1745012943,76561199830747936
False,Игра говнище,1745012904,76561199745197239
True,123321,1745012901,76561199843224456
False,нас ебут а мы крепчаем,1745012853,76561199821751567
True,"norm
",1745012836,76561199830119057
True,"muito bom, muda nada",1745012817,76561199555463139
False,cheaters and more cheaters,1745012785,76561198887400761
True,ы,1745012778,76561199536641013
False,SUCH A BAD GAME JUST GET VAL,1745012753,76561199518938755
True,"хз не игра,казахи топ",1745012727,76561199000015314
False,to many hakers,1745012715,76561198030177085
True,k,1745012704,76561198433131444
True,imba,1745012687,76561199812300952
True,se,1745012650,76561199835454514
True,дерьмо2,1745012561,76561199236748465
True,fgbfg,1745012553,76561199207193421
True,gg,1745012530,76561199676088408
True,"cuando kiten los chetos y haya mejores servidores no tendra rivalidad mientras tanto esta al mismo nivel k el fifa de ruina
",1745012495,76561198250169888
False,читерская залупа,1745012493,76561199830312760
True,"игра топ
",1745012466,76561199813435871
True,6666,1745012435,76561199472448727
True,"Парни, у моей сестры рак последней стадии. Я около года собирал на её лечение, получилось приблизительно 290к долларов. Стоит ли депать эти деньги по реферальной ссылке инкмейта?",1745012422,76561198828932377
True,"MUITO BOM O JOGO ,QUEM JOGA
 NAO QUER MAS DEIXAR DE JOGAR
PRA VIDA TODA",1745012399,76561199633461130
False,bad gam,1745012343,76561199234764087
True,jest jak jest,1745012332,76561199790269774
True,ПЕНИСЫ,1745012229,76561199740960593
True,jest super,1745012227,76561198017000019
True,i like the shoot in game me not get many kill but my bumba does,1745012216,76561198084523356
True,рпвф,1745012200,76561198987766737
True,Geiler Typ <3,1745012084,76561197996979703
False,"CS2 gameplay is terrible in comparison to CS GO, a clear downgrade. I don't recommend cs2 at this state, it seems that developers don't care about current state of game, main goal is just to release new create/case.",1745012080,76561198813460432
True,"keyif
",1745012055,76561198394713630
True,Хуета,1745012055,76561199844842569
True,nice,1745011995,76561198360746503
True,fgzhujniml,1745011969,76561199702721736
True,xorume,1745011918,76561198088750462
True,Um clássico! Com um lugar especial no coração!,1745011913,76561199155963770
True,-rep,1745011886,76561199514420196
True,bom,1745011856,76561199246765208
False,zu viele russen,1745011849,76561199216465255
True,nice,1745011827,76561198806723503
True,",",1745011754,76561198871271574
True,VERY GOOD GAME WITG GOOD ANT-CHEAT I RECMEDING THIS GAME FOR ALL PEOPLE,1745011662,76561199700143543
True,yep!,1745011656,76561198354565421
True,зарагай 2,1745011650,76561198205494787
False,хуйня не играйте,1745011630,76561199812436795
False,"Скачал, а.х.у.е.л, удалил.",1745011593,76561199575072448
True,"TOP
",1745011487,76561199844087123
True,schlafe geschickt,1745011483,76561199236171596
True,güzel,1745011459,76561199386686371
True,It's fun but it's not cs 1.3 which was the peak of CS,1745011438,76561197962510834
False,please fix this anticheat because it's impossible to play,1745011419,76561199273723379
True,"https://steamcommunity.com/profiles/76561198113666193/inventory/#730_2_30625055369

https://steamcommunity.com/id/perf-/inventory/#730_2_25795424607

https://steamcommunity.com/profiles/76561197973845818/inventory/#730_2_182003526",1745011400,76561197992958962
True,"skibidi
",1745011393,76561199834158714
False,Hileyi yıllardır çözemeyecek kadar aciz ve rezil bir ekip olamaz yazıklar olsun.,1745011358,76561199054259443
True,Понравилось особенно пыле внутри ноутбука,1745011357,76561199593210563
False,говно,1745011294,76561198978453285
True,"Anlatmaya gerek yok aimin güzelse oyun güzel, aimin kötüyse oyun kötü",1745011259,76561199549718131
False,Daha rezalet bir anti cheat sistemine sahip oyun olamaz sizin bu oyundan para kazanmız haram,1745011240,76561198182837023
True,tung tung tung sahur,1745011209,76561199122323538
True,eбyт со всех сторон,1745011190,76561199841766540
True,777,1745011157,76561199238093780
True,a,1745011103,76561199576120280
True,jaka gra taka gra,1745011103,76561198421178808
True,Nice :),1745011087,76561199511876692
True,Tolles Game,1745011025,76561199688911130
True,"sim, pinei muito.",1745011013,76561199428030646
True,si,1745011007,76561198838800146
False,"zostałem gejem
",1745010937,76561199797387728
True,Aynen fazlasıyla oynama saatim var oyunda ama rezalet eşleştirme sistemine sahip rezalet hile korumaya sahip bir oyun eşleştirme sistemi riot dan daha beter ne kadar iyi oynarsanız o kadar rezil ve troll insanları takımınıza atıyo kanser olmak istiyosanız eğer girin oynayın ekibiniz varsa ne mutlu size,1745010878,76561198323049020
True,CADA VEZ MAS PORONGA,1745010870,76561199401930679
False,"Rank game full of hackers and Vale doesn't care, report never works, try rank if you want to be taunted by those cheaters",1745010829,76561198241820262
False,Prime status is a lie,1745010772,76561199048909781
True,"[h2] Super Duper Gra [/h2]
Kocham tą gre jest super świetna polecam każdemu
[spoiler] skibidi sigma essa [/spoiler]",1745010733,76561199137156188
False,hile,1745010721,76561198315405178
True,Só vale pra pegar caixa e ter saldo na steam.,1745010684,76561198971262236
True,"rush b
",1745010623,76561198106202516
True,"imi bag pula in el de joc m banat de 10 ori am penalizare 7zile
",1745010618,76561199553080478
True,"Its honest straight up shooting with all the skillz in the mouse and WASD. Can it ever replace 1.6? no, dont be silly, but it is fun as hell!",1745010597,76561198092600046
True,.,1745010559,76561199083030796
True,"Simplesmente o melhor jogo de todos, mesmo com seus altos e baixos se mantem firme ao longo dos anos, fiz e ainda faço muitas amizades boas nesse jogo.",1745010543,76561199094209610
True,je suis addicte,1745010467,76561199160517212
True,"BOMBASTIC NICE EYE
",1745010452,76561199681448996
True,yes,1745010430,76561199829293877
True,УКЕУЦЕ,1745010423,76561199835825249
True,https://steamcommunity.com/id/Ex6TenZ/inventory/#730_2_48228313,1745010390,76561199798616926
False,гамно,1745010383,76561199503348523
True,sometimes i want to punch monitor in the middle becouse of the cheaters,1745010360,76561199161444567
True,пушка гонка,1745010332,76561199663061751
True,Merci Gabe... j'ai pus de sous et toujours aucun couteau...,1745010323,76561198801729296
True,BLEHHH,1745010257,76561198974481020
False,ХУЙНЯ ЕБАНАЯ У МЕНЯ НАХОДИЛИСЬ ЧИТЫ НО Я ИХ НЕ ЮЗАЛ И МНЕ ВЫДАЮТ ВАК БАН НЕ СОВЕТУЮ ПАРАША,1745010058,76561199732963919
False,YAPACAĞINIZ OYUNUN AMINAGOYUM MERMİ ADAMIN İÇİNDEN GEÇİYOR ALLAH BELANIZI VERSİN,1745010036,76561199661310440
False,"фигня игра заблокали навсегда без причины 
",1745009985,76561199802566825
True,Great Game i recommend you to play it!,1745009973,76561198284419228
False,Nur Hacker am start,1745009919,76561198383283960
True,伟大，无需多言。,1745009916,76561199029631076
True,кайф,1745009913,76561199390954625
True,"Jogo clássico e muito bom, cuidado apenas com a calvice q ele promove.",1745009886,76561199047857915
True,the best,1745009877,76561199641348379
True,Говно 2,1745009865,76561198805478420
True,ok,1745009860,76561199099305198
True, gra idealna do nauki rosyjskiego ale mocna wada to cheaterzy na premierze,1745009845,76561199478287132
True,a,1745009815,76561199469840564
True,nice,1745009795,76561198239143112
False,zu viele cheater und nix wird unternommen,1745009773,76561197967083917
True,кс как кс ток урон хуево регает,1745009723,76561199466661205
True,Trash,1745009716,76561199510547642
True,Anlatmaya gerek yok her şeyin ilki en güzeldi ama gerçek CS GO BUNDAN ÖNCEKİYDİ...,1745009711,76561199084839052
False,BU OYUNDA TARAMAK YOK UZAYA GİDİYO,1745009705,76561199266092332
False,крайне не рекомендую,1745009672,76561198007582672
True,fun,1745009648,76561199817060272
True,yoyo działa jak chce jak nie chce nie działa nic xd,1745009608,76561199060221215
True,good,1745009604,76561199155544868
True,https://steamcommunity.com/id/donkgojo/inventory/#730_2_41640713724,1745009558,76561199771439464
False,Заплентил коричневую бомбу в офис разработчиков,1745009487,76561199845073966
True,zxcvbn,1745009466,76561199812690208
True,ммм хуе.......,1745009461,76561199847378610
True,crazy,1745009378,76561199842293457
True,.,1745009376,76561199844831128
True,"I mean the game is perfect but the comunity? cant play without hearing ,,suka bliet'' and all this things lol",1745009351,76561199828212061
True,=),1745009328,76561199385612969
True,indirinin lo,1745009308,76561199804425303
True,EYDHSHJ D,1745009307,76561198366889561
True, mt bo,1745009298,76561198296668415
True,.,1745009297,76561199127151283
False,Kanser,1745009262,76561199758809824
True,.,1745009239,76561199697882594
True,yes,1745009232,76561199815916152
True,玩就完事了,1745009223,76561198153617244
True,the best fps game you'll ever play,1745009160,76561199182080397
True,"Нравится
",1745009153,76561199834417124
True,xxdv,1745009151,76561199410984123
True,.,1745009141,76561199832942348
True,no dont play,1745009126,76561199221992912
False,huinya,1745009083,76561199620625572
True,сойдет,1745009058,76561198342651253
True,"""gra której nienawidzę i jednocześnie  kocham👌""",1745009053,76561199801257998
True,"best game for world, i very love this ggame",1745009014,76561199752091023
True,"ebanoe govno 2 
",1745009014,76561198862886876
True,bao demais,1745008983,76561199536430249
True,ja ja go go,1745008951,76561197960575441
False,Отличная игра софтеры в кадой 3 игре,1745008798,76561199817538615
False,"хуйня ебаная не играйте
",1745008785,76561199638139634
True,oyun çok güzel fakat silah sekmesini biraz daha düşüre bilirler ateş adince silah çok sekiyor,1745008782,76561199104591278
True,nice game,1745008729,76561198217819976
True,хуйня на постном масле,1745008721,76561199567222717
True,i like shooting the chickens and gambling,1745008667,76561198898331458
True,"На самом деле оригинальное название игры ''Пж зарегай 2'', но также некоторые называют ее ''ЕбаН***е го*но 2''",1745008656,76561199519448726
True,имба,1745008631,76561199344844226
True,https://steamcommunity.com/profiles/76561198113666193/inventory/#730_2_30625055369,1745008605,76561198079188080
True,Норм,1745008594,76561199803727914
True,😜,1745008581,76561199130940230
True,"ser eu
jogar cs2
ser ruim
meu time fala para eu me matar
10/10 melhor q valorant",1745008575,76561199806313110
True,A,1745008558,76561199800926761
True,Hackeři,1745008530,76561199012295588
False,Вышел с 7 дневного играю спокойно недели полторы убиваю тиммейта случайно потомучто он твёркал передо мной и руинил игру И ОПЯТБ СУКП БАН НА 7 ДНЕЙ ВЫ ПОАУЕВАЛИ ТАМ ВСЕ ЧТО-ЛИ,1745008512,76561199786547065
True,mn quer se estressar esse jogo é muito bom,1745008477,76561199577280585
True,1,1745008469,76561199040022347
True,"it`s a nice game, VAC is useless but it`s a nice game",1745008461,76561199829257067
False,"ну и хуйня конечно, буду ждать кс 3",1745008453,76561199664805364
True,пприппиппр,1745008429,76561198017712076
True,👍🏼,1745008374,76561199823395334
False,"this game is a waste of space, old was way better, less laggy, and i actually hit shit",1745008336,76561199835508714
True,топчик емае,1745008319,76561199050679174
False,una garcha,1745008314,76561198960511601
True,"牛地眉目
",1745008309,76561199824887962
False,играю уже 5 лет на разных аккаунтах потому что жиртрест габен банит в своем офисе КФС мои акки за то что я юзаю прострелы вместо настоящих читеров и рег хуета,1745008305,76561199771192503
True,good game,1745008283,76561199847339947
True,https://steamcommunity.com/id/donkgojo/inventory/#730_2_41640713724,1745008271,76561199082499694
True,Arkadan Aug İle Götünü Sikmeleri Dışında Güzel Oyun,1745008229,76561198134602884
True,.,1745008176,76561199628772154
False,игра на пару часов ),1745008142,76561199014345686
False,"анекдот:
в чем разница между евреями и пионерами?
пионеры возвращаются из лагерей",1745008135,76561199388346826
True,Так и не научился играть(,1745008099,76561198200057743
False,"shit game cheaters every match, go play VALORANT 9999999999999 times better idiot fanatics keep paying the game to be shit",1745008080,76561199570439672
False,https://steamcommunity.com/id/OfficialTwistzz/inventory/#730_2_15691809198,1745008080,76561199848077936
True,кал,1745008067,76561199757677232
True,"this game is like roulette, its fun until it becomes russian",1745008053,76561199030104998
True,era melhor o csgo,1745008048,76561198440515074
True,Bom demais ze,1745008031,76561199681715768
True,.,1745007999,76561198314836454
True,muy bueno,1745007945,76561199706605059
True,"7y
",1745007905,76561199667339446
False,"Full of cheaters, still unoptimized after so long, and basically its a heavy greasy poop of a game",1745007902,76561198361694127
False,This game is full of blatant cheaters and valve farms so much money on it... they dont care at all about the game... its dead... every single game someone goes 30+ kills with scout giving only headshots in rank pool 5k. Do your fucking job fucking Gaben FUCK YOU YOU FUCKING FUCK!!!!,1745007893,76561198021279517
False,THEY RUINED THE GAME WITH THIS SHIT CS2. F idiots,1745007851,76561198290076544
True,terrible,1745007847,76561199845340926
True,d,1745007791,76561199836667270
True,the game is very good but not good when you play  aginst russian people,1745007699,76561199579735843
True, ybthg r5t,1745007688,76561199512118228
True,bomba,1745007677,76561199201360639
True,top,1745007656,76561199840312915
True,best,1745007605,76561199001427867
True,zajebiste jest,1745007554,76561199028163539
True,"ottimo
",1745007487,76561198308376199
True,good,1745007482,76561199471565682
True,wszystko,1745007469,76561199845830013
True,good,1745007390,76561199556839359
True,muito bacano,1745007380,76561199509256944
True,"forte realistic , dar sunt multi codati",1745007378,76561197997419505
True,K,1745007369,76561199826849631
True,its ok i gambled a few times then quit because i suck at shooting,1745007363,76561199730822227
True,Имбааааа но дота лучше,1745007326,76561198029934869
True,"кф
",1745007308,76561199785238439
True,It's a classic!,1745007272,76561199547218062
True,mega gowno,1745007270,76561199258455031
True,good game,1745007242,76561199838377063
True,а,1745007231,76561199293490392
True,"det er godt spil
",1745007225,76561199069733046
True,like,1745007218,76561199829771584
False,"passar raivaaa nao compensa
",1745007211,76561198958912621
True,Insane.,1745007187,76561198361806839
True,it is fun but you may need to mute people,1745007179,76561199128733739
True,polecam jeśli lubisz tak wkurwiać rusków że cie zabijają i dostają bana polecam,1745007171,76561199021423575
True,я дурак,1745007130,76561199172806649
True,"Good game but Хорошая игра, но люди из России и Украины, которые не знают английский, глупы и слабы. dlatego dziewczyny nie powinny grać w tą grę bo są głupie jak psy.heute habe ich dieses Spiel gespielt und ein Mädchen getroffen, das nichts gesagt hat, und am Ende, als ich ihre Freundin getötet habe, hat sie angefangen, Russisch zu sprechen wie eine dumme Frau mit Down-Syndrom",1745007094,76561199186674740
True,https://steamcommunity.com/id/donkgojo/inventory/#730_2_41640713724,1745007092,76561199064660501
True,jest okej,1745007086,76561198428359649
True,very sigma and racist,1745007055,76561199091161760
True,"conter? buenardo!
",1745007028,76561198350712422
False,забанили просто так за 30 часов настроение испорчено деньги пропали,1745007007,76561199701134998
True,"PASKA PELI ÄLÄ LATAA
",1745007004,76561199809560519
True,хуйня,1745006998,76561199496450170
True,yyiiiiiiiiippppiiiiiiieeeeeeee!!,1745006966,76561199801267490
True,.,1745006957,76561199140296255
True,"+
",1745006956,76561199554804562
True,"asmei , muito vicio",1745006938,76561198336125620
True,wkrętka gruba hehe,1745006911,76561197995458341
False,jebac ta gre,1745006881,76561199839960590
True,hrdrdyrd,1745006876,76561199511580046
True,1,1745006874,76561198048943760
False,"Sadly unplayable. Every match has a cheater. I grew up with counter strike, but time to let this dog of a game die.",1745006809,76561198271589402
True,"Artemchik lox
",1745006805,76561199801786608
True,крутая стрелялка,1745006804,76561199830147902
True,топ,1745006775,76561199768912838
True,zajebista cs,1745006748,76561199789278348
True,this is a game full of attention so you need to be very carefull,1745006736,76561199529401459
True,W,1745006713,76561198864744358
True,Имба,1745006708,76561199581409544
True,f,1745006698,76561199585699168
False,Gambling B*****it,1745006684,76561199562387546
True,"<3
",1745006617,76561199010589319
True,,1745006598,76561199801356546
